1.26758	1980.78
1.26769	1932.54
1.26779	1959.09
1.26789	2027.5
1.268	2057.01
1.2681	2011.78
1.2682	2059.22
1.26831	1936.32
1.26841	1983.75
1.26851	2096.88
1.26862	2036.75
1.26872	2033.38
1.26883	2033
1.26893	2008.73
1.26903	2038.19
1.26914	1999.02
1.26924	1992.67
1.26935	1956.51
1.26945	1944.21
1.26955	2015.39
1.26966	1949.43
1.26976	2053.37
1.26987	2076.82
1.26997	2013.86
1.27007	2102.83
1.27018	2075.63
1.27028	2009.74
1.27039	2113.54
1.27049	2047.66
1.27059	1984.79
1.2707	2002.26
1.2708	2001.88
1.27091	2031.24
1.27101	2021.93
1.27112	1950.2
1.27122	2003.33
1.27132	2053.47
1.27143	2011.48
1.27153	2091.31
1.27164	2073.09
1.27174	2087.54
1.27185	2084.18
1.27195	2098.62
1.27205	2116.03
1.27216	2071.12
1.27226	2076.66
1.27237	2046.61
1.27247	2004.7
1.27258	2022.11
1.27268	1983.19
1.27279	2039.12
1.27289	2026.88
1.273	2047.23
1.2731	2052.77
1.2732	2114.57
1.27331	2028.3
1.27341	2140.41
1.27352	2125.21
1.27362	2175.11
1.27373	2183.57
1.27383	2180.2
1.27394	2132.46
1.27404	2185.28
1.27415	2087.3
1.27425	2075.08
1.27436	2045.13
1.27446	2050.65
1.27457	2097.53
1.27467	2064.64
1.27478	2049.48
1.27488	2146.53
1.27499	2134.31
1.27509	2184.08
1.2752	2083.33
1.2753	2168.49
1.27541	2188.73
1.27551	2179.47
1.27562	2173.15
1.27572	2166.84
1.27583	2154.64
1.27593	2142.44
1.27604	2221.59
1.27614	2176.98
1.27625	2097.04
1.27635	2073.08
1.27646	2093.29
1.27656	2084.06
1.27667	2139.59
1.27678	2095.04
1.27688	2159.36
1.27699	2188.36
1.27709	2164.42
1.2772	2134.61
1.2773	2072.47
1.27741	2198.45
1.27751	2156.89
1.27762	2150.61
1.27772	2129.63
1.27783	2135.1
1.27794	2125.89
1.27804	2119.61
