 3.518179e+02 1.056303e-05 2.197978e-06 8.883566e-06 4.431193e-05 0.000000e+00 6.595651e-05
 3.541351e+02 1.059063e-05 2.189371e-06 8.835414e-06 4.442194e-05 0.000000e+00 6.603735e-05
 3.569280e+02 1.062340e-05 2.179057e-06 8.777773e-06 4.455278e-05 0.000000e+00 6.613301e-05
 3.597579e+02 1.065607e-05 2.168676e-06 8.719812e-06 4.468343e-05 0.000000e+00 6.622798e-05
 3.623285e+02 1.068529e-05 2.159307e-06 8.667551e-06 4.480046e-05 0.000000e+00 6.631260e-05
 3.649428e+02 1.071456e-05 2.149838e-06 8.614782e-06 4.491790e-05 0.000000e+00 6.639709e-05
 3.675992e+02 1.074387e-05 2.140280e-06 8.561555e-06 4.503564e-05 0.000000e+00 6.648135e-05
 3.702388e+02 1.077256e-05 2.130845e-06 8.509059e-06 4.515107e-05 0.000000e+00 6.656353e-05
 3.728148e+02 1.080014e-05 2.121698e-06 8.458207e-06 4.526223e-05 0.000000e+00 6.664227e-05
 3.753568e+02 1.082697e-05 2.112732e-06 8.408391e-06 4.537052e-05 0.000000e+00 6.671861e-05
 3.779440e+02 1.085388e-05 2.103667e-06 8.358062e-06 4.547933e-05 0.000000e+00 6.679494e-05
 3.806118e+02 1.088123e-05 2.094384e-06 8.306560e-06 4.559006e-05 0.000000e+00 6.687223e-05
 3.832939e+02 1.090832e-05 2.085118e-06 8.255185e-06 4.569992e-05 0.000000e+00 6.694854e-05
 3.858919e+02 1.093417e-05 2.076206e-06 8.205806e-06 4.580494e-05 0.000000e+00 6.702113e-05
 3.884041e+02 1.095883e-05 2.067648e-06 8.158415e-06 4.590524e-05 0.000000e+00 6.709013e-05
 3.909398e+02 1.098336e-05 2.059070e-06 8.110938e-06 4.600523e-05 0.000000e+00 6.715860e-05
 3.935987e+02 1.100873e-05 2.050140e-06 8.061539e-06 4.610876e-05 0.000000e+00 6.722916e-05
 3.963373e+02 1.103447e-05 2.041011e-06 8.011067e-06 4.621400e-05 0.000000e+00 6.730055e-05
 3.989924e+02 1.105907e-05 2.032227e-06 7.962530e-06 4.631472e-05 0.000000e+00 6.736855e-05
 4.014886e+02 1.108188e-05 2.024029e-06 7.917251e-06 4.640825e-05 0.000000e+00 6.743140e-05
 4.039461e+02 1.110403e-05 2.016015e-06 7.873006e-06 4.649924e-05 0.000000e+00 6.749229e-05
 4.065542e+02 1.112722e-05 2.007571e-06 7.826411e-06 4.659466e-05 0.000000e+00 6.755586e-05
 4.093482e+02 1.115172e-05 1.998595e-06 7.776901e-06 4.669558e-05 0.000000e+00 6.762279e-05
 4.121116e+02 1.117558e-05 1.989789e-06 7.728350e-06 4.679410e-05 0.000000e+00 6.768782e-05
 4.146328e+02 1.119706e-05 1.981816e-06 7.684411e-06 4.688288e-05 0.000000e+00 6.774617e-05
