 2.839856e+02 9.809405e-14 5.418755e-08 5.326003e-09 4.399908e-08 9.378081e-07 6.861661e-06 0.000000e+00 7.902982e-06
 2.866618e+02 7.816890e-14 5.220988e-08 5.147805e-09 4.253364e-08 9.071712e-07 6.898332e-06 0.000000e+00 7.905395e-06
 2.892581e+02 6.271525e-14 5.037488e-08 4.981447e-09 4.116356e-08 8.784425e-07 6.933373e-06 0.000000e+00 7.908335e-06
 2.917755e+02 5.065462e-14 4.867022e-08 4.826023e-09 3.988176e-08 8.514891e-07 6.966853e-06 0.000000e+00 7.911720e-06
 2.943176e+02 4.082770e-14 4.701964e-08 4.674715e-09 3.863225e-08 8.251435e-07 7.000173e-06 0.000000e+00 7.915643e-06
 2.969758e+02 3.258458e-14 4.536601e-08 4.522318e-09 3.737207e-08 7.985013e-07 7.034498e-06 0.000000e+00 7.920260e-06
 2.997058e+02 2.584787e-14 4.374084e-08 4.371750e-09 3.612537e-08 7.720722e-07 7.069207e-06 0.000000e+00 7.925517e-06
 3.023545e+02 2.064578e-14 4.223126e-08 4.231183e-09 3.495999e-08 7.473022e-07 7.102364e-06 0.000000e+00 7.931089e-06
 3.048550e+02 1.669928e-14 4.086391e-08 4.103270e-09 3.389826e-08 7.246800e-07 7.133205e-06 0.000000e+00 7.936751e-06
 3.073232e+02 1.354426e-14 3.956666e-08 3.981396e-09 3.288554e-08 7.030526e-07 7.163215e-06 0.000000e+00 7.942701e-06
 3.099357e+02 1.085168e-14 3.824768e-08 3.856961e-09 3.185042e-08 6.808967e-07 7.194516e-06 0.000000e+00 7.949368e-06
 3.127198e+02 8.568737e-15 3.690039e-08 3.729315e-09 3.078741e-08 6.580904e-07 7.227359e-06 0.000000e+00 7.956867e-06
 3.154692e+02 6.785976e-15 3.562601e-08 3.608074e-09 2.977663e-08 6.363546e-07 7.259281e-06 0.000000e+00 7.964646e-06
 3.179905e+02 5.479194e-15 3.450409e-08 3.500936e-09 2.888253e-08 6.170865e-07 7.288113e-06 0.000000e+00 7.972087e-06
 3.203676e+02 4.478458e-15 3.348534e-08 3.403322e-09 2.806719e-08 5.994819e-07 7.314917e-06 0.000000e+00 7.979355e-06
 3.228732e+02 3.620833e-15 3.245079e-08 3.303879e-09 2.723585e-08 5.814987e-07 7.342777e-06 0.000000e+00 7.987266e-06
