x y potential
-9.2 0.2 0.8274
-9 0.2 0.5215
-8.8 0.2 0.2386
-8.6 0.2 0.2069
-8.4 0.2 0.4501
-8.2 0.2 0.7626
-8 0.2 0.8763
-7.8 0.2 0.6833
-7.6 0.2 0.3296
-7.4 0.2 0.0971
-7.2 0.2 0.1714
-7 0.2 0.4855
-6.8 0.2 0.7729
-6.6 0.2 0.7864
-6.4 0.2 0.5042
-6.2 0.2 0.1495
-6 0.2 0.0065
-5.8 0.2 0.1858
-5.6 0.2 0.5322
-5.4 0.2 0.7527
-5.2 0.2 0.6591
-5 0.2 0.3229
-4.8 0.2 0.0154
-4.6 0.2 -0.017
-4.4 0.2 0.2441
-4.2 0.2 0.5766
-4 0.2 0.7024
-3.8 0.2 0.5173
-3.6 0.2 0.1738
-3.4 0.2 -0.048
-3.2 0.2 0.028
-3 0.2 0.3312
-2.8 0.2 0.6076
-2.6 0.2 0.6314
-2.4 0.2 0.3893
-2.2 0.2 0.0854
-2 0.2 -0.0313
-1.8 0.2 0.1287
-1.6 0.2 0.4273
-1.4 0.2 0.6195
-1.2 0.2 0.5562
-1 0.2 0.3021
-0.8 0.2 0.074
-0.6 0.2 0.0583
-0.4 0.2 0.2616
-0.2 0.2 0.5134
0 0.2 0.6139
0.2 0.2 0.4967
0.4 0.2 0.2749
0.6 0.2 0.1392
0.8 0.2 0.1986
1 0.2 0.3985
1.2 0.2 0.576
1.4 0.2 0.5993
1.6 0.2 0.4709
1.8 0.2 0.3145
2 0.2 0.2647
2.2 0.2 0.3578
2.4 0.2 0.5131
2.6 0.2 0.6097
2.8 0.2 0.588
3 0.2 0.4902
3.2 0.2 0.4126
3.4 0.2 0.4209
3.6 0.2 0.5017
3.8 0.2 0.5867
4 0.2 0.6178
4.2 0.2 0.5928
4.4 0.2 0.5554
4.6 0.2 0.5472
4.8 0.2 0.5718
5 0.2 0.601
5.2 0.2 0.6116
5.4 0.2 0.6103
5.6 0.2 0.6218
5.8 0.2 0.6553
6 0.2 0.6871
6.2 0.2 0.6828
6.4 0.2 0.6377
6.6 0.2 0.5921
6.8 0.2 0.6003
7 0.2 0.6762
7.2 0.2 0.7687
7.4 0.2 0.7982
7.6 0.2 0.7283
7.8 0.2 0.6086
8 0.2 0.5424
8.2 0.2 0.5998
8.4 0.2 0.7482
8.6 0.2 0.8686
8.8 0.2 0.8518
9 0.2 0.6971
9.2 0.2 0.5248
9.4 0.2 0.4819
9.6 0.2 0.6154
9.8 0.2 0.8228
10 0.2 0.9284
-10 0.4 0.5339
-9.8 0.4 0.6181
-9.6 0.4 0.7804
-9.4 0.4 0.8873
-9.2 0.4 0.8386
-9 0.4 0.6602
-8.8 0.4 0.4935
-8.6 0.4 0.482
-8.4 0.4 0.6461
-8.2 0.4 0.8556
-8 0.4 0.9304
-7.8 0.4 0.7932
-7.6 0.4 0.5427
-7.4 0.4 0.3806
-7.2 0.4 0.4444
-7 0.4 0.6868
-6.8 0.4 0.9053
-6.6 0.4 0.9075
-6.4 0.4 0.6745
-6.2 0.4 0.3853
-6 0.4 0.2736
-5.8 0.4 0.4322
-5.6 0.4 0.7295
-5.4 0.4 0.9125
-5.2 0.4 0.8156
-5 0.4 0.5028
-4.8 0.4 0.2208
-4.6 0.4 0.1968
-4.4 0.4 0.4476
-4.2 0.4 0.761
-4 0.4 0.868
-3.8 0.4 0.6667
-3.6 0.4 0.3102
-3.4 0.4 0.083
-3.2 0.4 0.166
-3 0.4 0.4849
-2.8 0.4 0.7689
-2.6 0.4 0.7741
-2.4 0.4 0.4862
-2.2 0.4 0.1333
-2 0.4 -0.0014
-1.8 0.4 0.1855
-1.6 0.4 0.5325
-1.4 0.4 0.7464
-1.2 0.4 0.6451
-1 0.4 0.3072
-0.8 0.4 0.0059
-0.6 0.4 -0.0175
-0.4 0.4 0.2481
-0.2 0.4 0.5769
0 0.4 0.6947
0.2 0.4 0.5045
0.4 0.4 0.1638
0.6 0.4 -0.0491
0.8 0.4 0.0344
1 0.4 0.3378
1.2 0.4 0.6073
1.4 0.4 0.6237
1.6 0.4 0.3806
1.8 0.4 0.0836
2 0.4 -0.0238
2.2 0.4 0.1402
2.4 0.4 0.4347
2.6 0.4 0.6185
2.8 0.4 0.5504
3 0.4 0.2997
3.2 0.4 0.0808
3.4 0.4 0.0726
3.6 0.4 0.2755
3.8 0.4 0.5198
4 0.4 0.6126
4.2 0.4 0.4946
4.4 0.4 0.28
4.6 0.4 0.1537
4.8 0.4 0.2168
5 0.4 0.4118
5.2 0.4 0.5803
5.4 0.4 0.5985
5.6 0.4 0.4737
5.8 0.4 0.3266
6 0.4 0.284
6.2 0.4 0.3761
6.4 0.4 0.5232
6.6 0.4 0.6115
6.8 0.4 0.5888
7 0.4 0.4981
7.2 0.4 0.4297
7.4 0.4 0.4412
7.6 0.4 0.5165
7.8 0.4 0.5919
8 0.4 0.6175
8.2 0.4 0.5958
8.4 0.4 0.5674
8.6 0.4 0.5661
8.8 0.4 0.5892
9 0.4 0.6095
9.2 0.4 0.6114
9.4 0.4 0.6087
9.6 0.4 0.6271
9.8 0.4 0.6694
10 0.4 0.704
-10 0.6 0.6158
-9.8 0.6 0.5961
-9.6 0.6 0.5813
-9.4 0.6 0.5911
-9.2 0.6 0.6116
-9 0.6 0.6183
-8.8 0.6 0.6089
-8.6 0.6 0.6083
-8.4 0.6 0.6403
-8.2 0.6 0.6937
-8 0.6 0.7248
-7.8 0.6 0.6981
-7.6 0.6 0.6279
-7.4 0.6 0.5776
-7.2 0.6 0.6061
-7 0.6 0.7085
-6.8 0.6 0.808
-6.6 0.6 0.8159
-6.4 0.6 0.7127
-6.2 0.6 0.5766
-6 0.6 0.5262
-5.8 0.6 0.6181
-5.6 0.6 0.7882
-5.4 0.6 0.8958
-5.2 0.6 0.8397
-5 0.6 0.6516
-4.8 0.6 0.4809
-4.6 0.6 0.474
-4.4 0.6 0.6468
-4.2 0.6 0.861
-4 0.6 0.9321
-3.8 0.6 0.7855
-3.6 0.6 0.5278
-3.4 0.6 0.3663
-3.2 0.6 0.4377
-3 0.6 0.6876
-2.8 0.6 0.9067
-2.6 0.6 0.9017
-2.4 0.6 0.6597
-2.2 0.6 0.3672
-2 0.6 0.2604
-1.8 0.6 0.4276
-1.6 0.6 0.7295
-1.4 0.6 0.9088
-1.2 0.6 0.803
-1 0.6 0.4839
-0.8 0.6 0.2033
-0.6 0.6 0.1871
-0.4 0.6 0.4454
-0.2 0.6 0.7592
0 0.6 0.8593
0.2 0.6 0.6498
0.4 0.6 0.291
0.6 0.6 0.0694
0.8 0.6 0.1612
1 0.6 0.4845
1.2 0.6 0.7648
1.4 0.6 0.7617
1.6 0.6 0.4682
1.8 0.6 0.1178
2 0.6 -0.0085
2.2 0.6 0.1858
2.4 0.6 0.533
2.6 0.6 0.74
2.8 0.6 0.6312
3 0.6 0.292
3.2 0.6 -0.0028
3.4 0.6 -0.0171
3.6 0.6 0.2526
3.8 0.6 0.5774
4 0.6 0.6869
4.2 0.6 0.492
4.4 0.6 0.1547
4.6 0.6 -0.0492
4.8 0.6 0.0416
5 0.6 0.3448
5.2 0.6 0.6071
5.4 0.6 0.6162
5.6 0.6 0.3725
5.8 0.6 0.0827
6 0.6 -0.0155
6.2 0.6 0.1523
6.4 0.6 0.4421
6.6 0.6 0.6175
6.8 0.6 0.545
7 0.6 0.2982
7.2 0.6 0.0886
7.4 0.6 0.0876
7.6 0.6 0.2896
7.8 0.6 0.5262
8 0.6 0.6114
8.2 0.6 0.493
8.4 0.6 0.286
8.6 0.6 0.1688
8.8 0.6 0.2352
9 0.6 0.4249
9.2 0.6 0.5844
9.4 0.6 0.598
9.6 0.6 0.4771
9.8 0.6 0.3394
10 0.6 0.3036
-10 0.8 0.6037
-9.8 0.8 0.4636
-9.6 0.8 0.2692
-9.4 0.8 0.1868
-9.2 0.8 0.2802
-9 0.8 0.4678
-8.8 0.8 0.6002
-8.6 0.8 0.5863
-8.4 0.8 0.4607
-8.2 0.8 0.3433
-8 0.8 0.3338
-7.8 0.8 0.4343
-7.6 0.8 0.5595
-7.4 0.8 0.6169
-7.2 0.8 0.5817
-7 0.8 0.5067
-6.8 0.8 0.4663
-6.6 0.8 0.4925
-6.4 0.8 0.5566
-6.2 0.8 0.606
-6 0.8 0.6151
-5.8 0.8 0.6006
-5.6 0.8 0.5952
-5.4 0.8 0.61
-5.2 0.8 0.6266
-5 0.8 0.6237
-4.8 0.8 0.6068
-4.6 0.8 0.6071
-4.4 0.8 0.6471
-4.2 0.8 0.7085
-4 0.8 0.7402
-3.8 0.8 0.7057
-3.6 0.8 0.6258
-3.4 0.8 0.5718
-3.2 0.8 0.6052
-3 0.8 0.7165
-2.8 0.8 0.8207
-2.6 0.8 0.8245
-2.4 0.8 0.7115
-2.2 0.8 0.568
-2 0.8 0.5184
-1.8 0.8 0.618
-1.6 0.8 0.7958
-1.4 0.8 0.9036
-1.2 0.8 0.8398
-1 0.8 0.6422
-0.8 0.8 0.468
-0.6 0.8 0.466
-0.4 0.8 0.6475
-0.2 0.8 0.8661
0 0.8 0.9331
0.2 0.8 0.777
0.4 0.8 0.5123
0.6 0.8 0.3518
0.8 0.8 0.4311
1 0.8 0.6883
1.2 0.8 0.9076
1.4 0.8 0.8951
1.6 0.8 0.6442
1.8 0.8 0.3489
2 0.8 0.2474
2.2 0.8 0.4232
2.4 0.8 0.7293
2.6 0.8 0.9046
2.8 0.8 0.7899
3 0.8 0.4647
3.2 0.8 0.186
3.4 0.8 0.1779
3.6 0.8 0.4433
3.8 0.8 0.7572
4 0.8 0.8501
4.2 0.8 0.6326
4.4 0.8 0.272
4.6 0.8 0.0565
4.8 0.8 0.157
5 0.8 0.4842
5.2 0.8 0.7604
5.4 0.8 0.749
5.6 0.8 0.4505
5.8 0.8 0.1029
6 0.8 -0.0147
6.2 0.8 0.1867
6.4 0.8 0.5335
6.6 0.8 0.7335
6.8 0.8 0.6174
7 0.8 0.2774
7.2 0.8 -0.0105
7.4 0.8 -0.0159
7.6 0.8 0.2575
7.8 0.8 0.5779
8 0.8 0.6793
8.2 0.8 0.48
8.4 0.8 0.1465
8.6 0.8 -0.0483
8.8 0.8 0.0496
9 0.8 0.352
9.2 0.8 0.6069
9.4 0.8 0.6089
9.6 0.8 0.3651
9.8 0.8 0.0828
10 0.8 -0.0062
-10 1 0.6573
-9.8 1 0.4197
-9.6 1 0.0962
-9.4 1 -0.049
-9.2 1 0.0968
-9 1 0.4066
-8.8 1 0.624
-8.6 1 0.5765
-8.4 1 0.313
-8.2 1 0.0568
-8 1 0.0171
-7.8 1 0.2199
-7.6 1 0.4941
-7.4 1 0.6189
-7.2 1 0.5055
-7 1 0.262
-6.8 1 0.0965
-6.6 1 0.1427
-6.4 1 0.3564
-6.2 1 0.562
-6 1 0.6023
-5.8 1 0.464
-5.6 1 0.2783
-5.4 1 0.2042
-5.2 1 0.2986
-5 1 0.4791
-4.8 1 0.6028
-4.6 1 0.5862
-4.4 1 0.4665
-4.2 1 0.3587
-4 1 0.3542
-3.8 1 0.4509
-3.6 1 0.5668
-3.4 1 0.6174
-3.2 1 0.5838
-3 1 0.5174
-2.8 1 0.4851
-2.6 1 0.5118
-2.4 1 0.5681
-2.2 1 0.6083
-2 1 0.6143
-1.8 1 0.6054
-1.6 1 0.6091
-1.4 1 0.6286
-1.2 1 0.641
-1 1 0.6282
-0.8 1 0.6041
-0.6 1 0.6058
-0.4 1 0.654
-0.2 1 0.7231
0 1 0.7548
0.2 1 0.7123
0.4 1 0.6229
0.6 1 0.5655
0.8 1 0.6043
1 1 0.7245
1.2 1 0.8329
1.4 1 0.8323
1.6 1 0.7094
1.8 1 0.5587
2 1 0.5103
2.2 1 0.6179
2.4 1 0.803
2.6 1 0.9107
2.8 1 0.8389
3 1 0.632
3.2 1 0.4546
3.4 1 0.4579
3.6 1 0.648
3.8 1 0.8706
4 1 0.9331
4.2 1 0.7676
4.4 1 0.4962
4.6 1 0.3373
4.8 1 0.4245
5 1 0.6888
5.2 1 0.9079
5.4 1 0.8877
5.6 1 0.6282
5.8 1 0.3304
6 1 0.2346
6.2 1 0.419
6.4 1 0.7289
6.6 1 0.8998
6.8 1 0.7763
7 1 0.4453
7.2 1 0.1689
7.4 1 0.1691
7.6 1 0.4415
7.8 1 0.7549
8 1 0.8406
8.2 1 0.6153
8.4 1 0.2533
8.6 1 0.0441
8.8 1 0.1534
9 1 0.4841
9.2 1 0.7559
9.4 1 0.7362
9.6 1 0.433
9.8 1 0.0887
10 1 -0.0202
-10 1.2 0.8121
-9.8 1.2 0.5426
-9.6 1.2 0.1857
-9.4 1.2 0.0273
-9.2 1.2 0.1911
-9 1.2 0.5348
-8.8 1.2 0.7673
-8.6 1.2 0.6891
-8.4 1.2 0.3573
-8.2 1.2 0.0386
-8 1.2 -0.0117
-7.8 1.2 0.2398
-7.6 1.2 0.5785
-7.4 1.2 0.7201
-7.2 1.2 0.5454
-7 1.2 0.1966
-6.8 1.2 -0.0426
-6.6 1.2 0.0179
-6.4 1.2 0.3202
-6.2 1.2 0.61
-6 1.2 0.6489
-5.8 1.2 0.4089
-5.6 1.2 0.0912
-5.4 1.2 -0.0446
-5.2 1.2 0.1066
-5 1.2 0.4135
-4.8 1.2 0.6228
-4.6 1.2 0.5694
-4.4 1.2 0.308
-4.2 1.2 0.0605
-4 1.2 0.0291
-3.8 1.2 0.233
-3.6 1.2 0.5005
-3.4 1.2 0.6172
-3.2 1.2 0.5017
-3 1.2 0.2644
-2.8 1.2 0.1085
-2.6 1.2 0.1597
-2.4 1.2 0.3699
-2.2 1.2 0.5667
-2 1.2 0.601
-1.8 1.2 0.465
-1.6 1.2 0.2882
-1.4 1.2 0.2222
-1.2 1.2 0.317
-1 1.2 0.4902
-0.8 1.2 0.6052
-0.6 1.2 0.5863
-0.4 1.2 0.4729
-0.2 1.2 0.3745
0 1.2 0.3746
0.2 1.2 0.4671
0.4 1.2 0.5736
0.6 1.2 0.6177
0.8 1.2 0.5862
1 1.2 0.5285
1.2 1.2 0.504
1.4 1.2 0.5306
1.6 1.2 0.579
1.8 1.2 0.6099
2 1.2 0.6132
2.2 1.2 0.6103
2.4 1.2 0.6232
2.6 1.2 0.6469
2.8 1.2 0.6545
3 1.2 0.6319
3.2 1.2 0.601
3.4 1.2 0.6044
3.6 1.2 0.661
3.8 1.2 0.7375
4 1.2 0.7688
4.2 1.2 0.718
4.4 1.2 0.6192
4.6 1.2 0.5589
4.8 1.2 0.6033
5 1.2 0.7323
5.2 1.2 0.8446
5.4 1.2 0.839
5.6 1.2 0.7063
5.8 1.2 0.5487
6 1.2 0.502
6.2 1.2 0.6177
6.4 1.2 0.8099
6.6 1.2 0.917
6.8 1.2 0.837
7 1.2 0.6209
7.2 1.2 0.4409
7.4 1.2 0.4498
7.6 1.2 0.6485
7.8 1.2 0.8747
8 1.2 0.9323
8.2 1.2 0.7573
8.4 1.2 0.4797
8.6 1.2 0.3228
8.8 1.2 0.4181
9 1.2 0.6892
9.2 1.2 0.9076
9.4 1.2 0.8796
9.6 1.2 0.6116
9.8 1.2 0.3119
10 1.2 0.2222
-10 1.4 0.9166
-9.8 1.4 0.7032
-9.6 1.4 0.4238
-9.4 1.4 0.3043
-9.2 1.4 0.4453
-9 1.4 0.7313
-8.8 1.4 0.9193
-8.6 1.4 0.8399
-8.4 1.4 0.5421
-8.2 1.4 0.26
-8 1.4 0.2213
-7.8 1.4 0.4562
-7.6 1.4 0.7665
-7.4 1.4 0.8859
-7.2 1.4 0.7016
-7 1.4 0.3517
-6.8 1.4 0.1151
-6.6 1.4 0.1808
-6.4 1.4 0.4896
-6.2 1.4 0.7792
-6 1.4 0.8005
-5.8 1.4 0.5244
-5.6 1.4 0.1684
-5.4 1.4 0.0178
-5.2 1.4 0.1896
-5 1.4 0.5348
-4.8 1.4 0.7612
-4.6 1.4 0.675
-4.4 1.4 0.3406
-4.2 1.4 0.0272
-4 1.4 -0.0141
-3.8 1.4 0.2427
-3.6 1.4 0.5786
-3.4 1.4 0.7122
-3.2 1.4 0.5317
-3 1.4 0.1849
-2.8 1.4 -0.0459
-2.6 1.4 0.0227
-2.4 1.4 0.3261
-2.2 1.4 0.6096
-2 1.4 0.6406
-1.8 1.4 0.3988
-1.6 1.4 0.0871
-1.4 1.4 -0.0393
-1.2 1.4 0.1169
-1 1.4 0.4205
-0.8 1.4 0.6215
-0.6 1.4 0.5627
-0.4 1.4 0.3038
-0.2 1.4 0.0652
0 1.4 0.0419
0.2 1.4 0.2463
0.4 1.4 0.5069
0.6 1.4 0.6157
0.8 1.4 0.4984
1 1.4 0.2677
1.2 1.4 0.1213
1.4 1.4 0.1771
1.6 1.4 0.3833
1.8 1.4 0.5713
2 1.4 0.5999
2.2 1.4 0.4666
2.4 1.4 0.2988
2.6 1.4 0.2406
2.8 1.4 0.3355
3 1.4 0.501
3.2 1.4 0.6074
3.4 1.4 0.5867
3.6 1.4 0.4798
3.8 1.4 0.3908
4 1.4 0.3951
4.2 1.4 0.4829
4.4 1.4 0.5799
4.6 1.4 0.6179
4.8 1.4 0.5888
5 1.4 0.54
5.2 1.4 0.523
5.4 1.4 0.5491
5.6 1.4 0.5892
5.8 1.4 0.611
6 1.4 0.612
6.2 1.4 0.6153
6.4 1.4 0.6374
6.6 1.4 0.6648
6.8 1.4 0.6673
7 1.4 0.6348
7.2 1.4 0.5973
7.4 1.4 0.6028
7.6 1.4 0.668
7.8 1.4 0.7516
8 1.4 0.7821
8.2 1.4 0.7228
8.4 1.4 0.6146
8.6 1.4 0.5519
8.8 1.4 0.6022
9 1.4 0.74
9.2 1.4 0.8557
9.4 1.4 0.8449
9.6 1.4 0.7022
9.8 1.4 0.5382
10 1.4 0.4935
-10 1.6 0.7926
-9.8 1.6 0.7105
-9.6 1.6 0.5928
-9.4 1.6 0.5434
-9.2 1.6 0.6191
-9 1.6 0.7714
-8.8 1.6 0.8756
-8.6 1.6 0.8347
-8.4 1.6 0.6682
-8.2 1.6 0.508
-8 1.6 0.4927
-7.8 1.6 0.6469
-7.6 1.6 0.8493
-7.4 1.6 0.9267
-7.2 1.6 0.7997
-7 1.6 0.559
-6.8 1.6 0.3982
-6.6 1.6 0.4546
-6.4 1.6 0.6878
-6.2 1.6 0.9038
-6 1.6 0.9127
-5.8 1.6 0.69
-5.6 1.6 0.4062
-5.4 1.6 0.2909
-5.2 1.6 0.4405
-5 1.6 0.7317
-4.8 1.6 0.9169
-4.6 1.6 0.8288
-4.4 1.6 0.5238
-4.2 1.6 0.2421
-4 1.6 0.2108
-3.8 1.6 0.4536
-3.6 1.6 0.7651
-3.4 1.6 0.8782
-3.2 1.6 0.6853
-3 1.6 0.3322
-2.8 1.6 0.1004
-2.6 1.6 0.1749
-2.4 1.6 0.4888
-2.2 1.6 0.7755
-2 1.6 0.7885
-1.8 1.6 0.5062
-1.6 1.6 0.1516
-1.4 1.6 0.009
-1.2 1.6 0.1886
-1 1.6 0.5349
-0.8 1.6 0.7551
-0.6 1.6 0.6609
-0.4 1.6 0.3242
-0.2 1.6 0.0166
0 1.6 -0.0156
0.2 1.6 0.2461
0.4 1.6 0.5788
0.6 1.6 0.7043
0.8 1.6 0.5184
1 1.6 0.1739
1.2 1.6 -0.0482
1.4 1.6 0.0282
1.6 1.6 0.3323
1.8 1.6 0.6091
2 1.6 0.6326
2.2 1.6 0.3892
2.4 1.6 0.084
2.6 1.6 -0.033
2.8 1.6 0.1278
3 1.6 0.4276
3.2 1.6 0.6204
3.4 1.6 0.5563
3.6 1.6 0.3005
3.8 1.6 0.071
4 1.6 0.0553
4.2 1.6 0.2599
4.4 1.6 0.5133
4.6 1.6 0.6142
4.8 1.6 0.4956
5 1.6 0.2718
5.2 1.6 0.1349
5.4 1.6 0.1948
5.6 1.6 0.3966
5.8 1.6 0.5757
6 1.6 0.5989
6.2 1.6 0.4687
6.4 1.6 0.3102
6.6 1.6 0.2595
6.8 1.6 0.3539
7 1.6 0.5115
7.2 1.6 0.6095
7.4 1.6 0.5872
7.6 1.6 0.4871
7.8 1.6 0.4075
8 1.6 0.4155
8.2 1.6 0.4982
8.4 1.6 0.5857
8.6 1.6 0.6178
8.8 1.6 0.5916
9 1.6 0.5517
9.2 1.6 0.5419
9.4 1.6 0.5671
9.6 1.6 0.5986
9.8 1.6 0.6115
10 1.6 0.6107
-10 1.8 0.4481
-9.8 1.8 0.5286
-9.6 1.8 0.5993
-9.4 1.8 0.6165
-9.2 1.8 0.5902
-9 1.8 0.5637
-8.8 1.8 0.5668
-8.6 1.8 0.5916
-8.4 1.8 0.6104
-8.2 1.8 0.6107
-8 1.8 0.6098
-7.8 1.8 0.6319
-7.6 1.8 0.6749
-7.4 1.8 0.7044
-7.2 1.8 0.6866
-7 1.8 0.6289
-6.8 1.8 0.5844
-6.6 1.8 0.6076
-6.4 1.8 0.6989
-6.2 1.8 0.7915
-6 1.8 0.8032
-5.8 1.8 0.7116
-5.6 1.8 0.5858
-5.4 1.8 0.5361
-5.2 1.8 0.6193
-5 1.8 0.7795
-4.8 1.8 0.8851
-4.6 1.8 0.837
-4.4 1.8 0.6607
-4.2 1.8 0.496
-4 1.8 0.4849
-3.8 1.8 0.6478
-3.6 1.8 0.8554
-3.4 1.8 0.9295
-3.2 1.8 0.7932
-3 1.8 0.5448
-2.8 1.8 0.3841
-2.6 1.8 0.4479
-2.4 1.8 0.6888
-2.2 1.8 0.9059
-2 1.8 0.9079
-1.8 1.8 0.676
-1.6 1.8 0.3884
-1.4 1.8 0.2775
-1.2 1.8 0.4358
-1 1.8 0.7319
-0.8 1.8 0.9139
-0.6 1.8 0.817
-0.4 1.8 0.5052
-0.2 1.8 0.2243
0 1.8 0.2007
0.2 1.8 0.4511
0.4 1.8 0.7636
0.6 1.8 0.87
0.8 1.8 0.6687
1 1.8 0.3128
1.2 1.8 0.0862
1.4 1.8 0.1695
1.6 1.8 0.4881
1.8 1.8 0.7715
2 1.8 0.7762
2.2 1.8 0.4881
2.4 1.8 0.1354
2.6 1.8 0.001
2.8 1.8 0.1882
3 1.8 0.5352
3.2 1.8 0.7488
3.4 1.8 0.6469
3.6 1.8 0.3084
3.8 1.8 0.0069
4 1.8 -0.0162
4.2 1.8 0.2499
4.4 1.8 0.5791
4.6 1.8 0.6965
4.8 1.8 0.5054
5 1.8 0.1638
5.2 1.8 -0.0495
5.4 1.8 0.0345
5.6 1.8 0.3388
5.8 1.8 0.6088
6 1.8 0.6247
6.2 1.8 0.3803
6.4 1.8 0.082
6.6 1.8 -0.0257
6.8 1.8 0.1392
7 1.8 0.4349
7.2 1.8 0.6193
7.4 1.8 0.5504
7.6 1.8 0.298
7.8 1.8 0.0776
8 1.8 0.0695
8.2 1.8 0.2738
8.4 1.8 0.5197
8.6 1.8 0.6128
8.8 1.8 0.4934
9 1.8 0.2768
9.2 1.8 0.1492
9.4 1.8 0.2129
9.6 1.8 0.4099
9.8 1.8 0.58
10 1.8 0.5982
-10 2 0.1069
-9.8 2 0.3281
-9.6 2 0.5522
-9.4 2 0.6054
-9.2 2 0.4622
-9 2 0.2572
-8.8 2 0.1652
-8.6 2 0.2581
-8.4 2 0.4545
-8.2 2 0.5972
-8 2 0.5859
-7.8 2 0.4528
-7.6 2 0.3237
-7.4 2 0.3084
-7.2 2 0.4138
-7 2 0.5505
-6.8 2 0.616
-6.6 2 0.5786
-6.4 2 0.4928
-6.2 2 0.4424
-6 2 0.4679
-5.8 2 0.5415
-5.6 2 0.6027
-5.4 2 0.6159
-5.2 2 0.5946
-5 2 0.5774
-4.8 2 0.5859
-4.6 2 0.6074
-4.4 2 0.6167
-4.2 2 0.6093
-4 2 0.6088
-3.8 2 0.6387
-3.6 2 0.6899
-3.4 2 0.7204
-3.2 2 0.6953
-3 2 0.6278
-2.8 2 0.5791
-2.6 2 0.6069
-2.4 2 0.7072
-2.2 2 0.8049
-2 2 0.8129
-1.8 2 0.7116
-1.6 2 0.578
-1.4 2 0.5286
-1.2 2 0.6194
-1 2 0.7874
-0.8 2 0.8938
-0.6 2 0.8383
-0.4 2 0.6524
-0.2 2 0.4836
0 2 0.4771
0.2 2 0.6486
0.4 2 0.861
0.6 2 0.9314
0.8 2 0.7858
1 2 0.53
1.2 2 0.3699
1.4 2 0.4412
1.6 2 0.6897
1.8 2 0.9075
2 2 0.9022
2.2 2 0.6613
2.4 2 0.3703
2.6 2 0.2644
2.8 2 0.4312
3 2 0.7319
3.2 2 0.9103
3.4 2 0.8046
3.6 2 0.4863
3.8 2 0.2067
4 2 0.191
4.2 2 0.4488
4.4 2 0.7618
4.6 2 0.8613
4.8 2 0.6518
5 2 0.2935
5.2 2 0.0725
5.4 2 0.1646
5.6 2 0.4876
5.8 2 0.7674
6 2 0.7638
6.2 2 0.4701
6.4 2 0.1198
6.6 2 -0.0062
6.8 2 0.1884
7 2 0.5356
7.2 2 0.7423
7.4 2 0.6329
7.6 2 0.2931
7.8 2 -0.002
8 2 -0.016
8.2 2 0.2542
8.4 2 0.5794
8.6 2 0.6887
8.8 2 0.4929
9 2 0.1545
9.2 2 -0.0498
9.4 2 0.0415
9.6 2 0.3456
9.8 2 0.6085
10 2 0.6171
-10 2.2 0.0117
-9.8 2.2 0.3111
-9.6 2.2 0.613
-9.4 2.2 0.6674
-9.2 2.2 0.4315
-9 2.2 0.1016
-8.8 2.2 -0.0533
-8.6 2.2 0.0875
-8.4 2.2 0.4008
-8.2 2.2 0.6267
-8 2.2 0.5845
-7.8 2.2 0.3179
-7.6 2.2 0.0519
-7.4 2.2 0.0037
-7.2 2.2 0.2061
-7 2.2 0.4879
-6.8 2.2 0.6213
-6.6 2.2 0.5092
-6.4 2.2 0.2581
-6.2 2.2 0.0817
-6 2.2 0.1228
-5.8 2.2 0.3414
-5.6 2.2 0.5571
-5.4 2.2 0.6037
-5.2 2.2 0.4619
-5 2.2 0.2654
-4.8 2.2 0.182
-4.6 2.2 0.2764
-4.4 2.2 0.4661
-4.2 2.2 0.5999
-4 2.2 0.5856
-3.8 2.2 0.4579
-3.6 2.2 0.3384
-3.4 2.2 0.3286
-3.2 2.2 0.4307
-3 2.2 0.5583
-2.8 2.2 0.6168
-2.6 2.2 0.5805
-2.4 2.2 0.5031
-2.2 2.2 0.461
-2 2.2 0.4875
-1.8 2.2 0.5537
-1.6 2.2 0.6056
-1.4 2.2 0.6153
-1.2 2.2 0.5992
-1 2.2 0.5913
-0.8 2.2 0.6048
-0.6 2.2 0.6226
-0.4 2.2 0.6222
-0.2 2.2 0.6073
0 2.2 0.6076
0.2 2.2 0.6456
0.4 2.2 0.7048
0.6 2.2 0.7359
0.8 2.2 0.7031
1 2.2 0.6258
1.2 2.2 0.5733
1.4 2.2 0.6061
1.6 2.2 0.7153
1.8 2.2 0.8177
2 2.2 0.8217
2.2 2.2 0.7107
2.4 2.2 0.5695
2.6 2.2 0.5208
2.8 2.2 0.6194
3 2.2 0.7951
3.2 2.2 0.9017
3.4 2.2 0.8386
3.6 2.2 0.6432
3.8 2.2 0.4708
4 2.2 0.4691
4.2 2.2 0.6493
4.4 2.2 0.8661
4.6 2.2 0.9325
4.8 2.2 0.7775
5 2.2 0.5146
5.2 2.2 0.3555
5.4 2.2 0.4346
5.6 2.2 0.6905
5.8 2.2 0.9085
6 2.2 0.8958
6.2 2.2 0.646
6.4 2.2 0.3521
6.6 2.2 0.2514
6.8 2.2 0.4268
7 2.2 0.7318
7.2 2.2 0.9062
7.4 2.2 0.7916
7.6 2.2 0.4671
7.8 2.2 0.1894
8 2.2 0.1817
8.2 2.2 0.4468
8.4 2.2 0.7598
8.6 2.2 0.8522
8.8 2.2 0.6347
9 2.2 0.2745
9.2 2.2 0.0595
9.4 2.2 0.1603
9.6 2.2 0.4873
9.8 2.2 0.763
